"id","name","prefix"
"39199","Sekolah Tinggi Ekonomi dan Bisnis Islam Global Mulia Cikarang","10.59729"
"39200","Selçuk University Press","10.59726"
"39200","Selçuk University Press","10.63673"
"39201","Publymed S.R.L.S.","10.59987"
"39202","Boaciencia","10.59801"
"39203","The Korean Society for Artificial Intelligence Ethics","10.59728"
"39204","Eutalia s.r.l.","10.59724"
"39206","Korean Association for Behavior Analysis","10.22874"
"39207","Aerospace Information Research Institute, Chinese Academy of Sciences","10.11834"
"39208","Guinness Press","10.59762"
"39211","International Journal for Social Science, Technology and Economics Management","10.59781"
"39212","Asociación Nacional de Energía Solar","10.59730"
"39213","Instituto de Desenvolvimento Econômico e Social de Fronteiras","10.59731"
"39214","Faculty of Engineering and Architecture, Fenerbahçe Üniversitesi","10.59732"
"39215","GDI Gottlieb Duttweiler Institute","10.59986"
"39216","PT Mediatama Zayna Indonesia","10.59734"
"39217","Akademia Nauk Stosowanych Gospodarki Krajowej","10.59861"
"39218","PT Radja Intercontinental Publishing","10.59733"
"39219","Jabatan Muzium Sarawak","10.61507"
"39220","Kolegji Universitar Reald","10.59858"
"39223","Al-Sunbula Center for Research and Studies","10.59735"
"39224","Politeknik Kesehatan Permata Indonesia","10.59737"
"39225","Sohail Altaf Printers","10.59736"
"39228","Citation and Reference Organization","10.59774"
"39229","Art Teachers' Association of Ghana","10.59739"
"39230","Czech Hydrometeorological Organization","10.59984"
"39232","Association for the International Development of Academic and Scientific Collaboration","10.59783"
"39233","Quality Academic And Scientific Publishing Agency (QAASPA Publisher)","10.59786"
"39234","Bangladesh Open University","10.59738"
"39235","Yayasan Insanulhaq Cidadungu","10.62475"
"39236","Akademi Analis Kesehatan Pekalongan","10.59744"
"39237","Universidad Autónoma Agraria Antonio Narro","10.59741"
"39238","Global Academy Yayincilik Ve Danişmanlik Hizmetleri Sanayi Ticaret Limited Şirketi","10.59740"
"39239","FARO - Faculdade de Roseira","10.59742"
"39240","St. Petersburg University of the State Fire Service of EMERCOM of Russia","10.61260"
"39245","Kurmangazy Kazakh National Conservatory","10.59850"
"39246","Universidad Cristiana de Bolivia","10.61070"
"39247","The Philippine Association of Entomologists, Inc.","10.59852"
"39248","Universidad Privada Abierta Latinoamericana","10.59748"
"39251","Centro de Desenvolvimento de Ensino e Pesquisa","10.59752"
"39253","Faculty of Forestry, Bursa Technical University","10.59751"
"39254","Infinite Research","10.59754"
"39255","Sekolah Tinggi Ilmu Ekonomi Syariah Baktiya Aceh Utara","10.59755"
"39256","Sekolah Tinggi Agama Islam Al-Andina","10.59757"
"39257","Rumah Sakit Umum Pusat Dr. Wahidin Sudirohusodo","10.59753"
"39258","Asociación Ecuatoriana de Mastozoología","10.59763"
"39264","Voltaire Foundation","10.61147"
"39265","AT Group Adrian Gorgosz","10.59862"
"39266","Tamjeed Publisher","10.59785"
"39267","Facultad de Teología del Norte de España, Sede de Burgos","10.59855"
"39268","Capacitaciﾃｳn y Estrategias Online CEO S.A.","10.59764"
"39272","Selçuk Üniversitesi Sosyal ve Teknik Arastirmalar Dergisi","10.59768"
"39273","Universidad Nacional para la Defensa","10.59794"
"39274","Rangsit University","10.59796"
"39275","Journal of Life Science and Applied Research","10.59807"
"39276","Instituto de Investigaciones Históricas","10.59878"
"39277","Yayasan Arjuna Alfauza Justicia","10.59770"
"39278","Faculdade Teológica Sul Americana","10.59771"
"39279","Fakultas Ekonomi dan Bisnis, Universitas Tadulako","10.59769"
"39283","Journal of Solution Focused Practices","10.59874"
"39284","Universitas Mahkota Tricom Unggul","10.59929"
"39285","Truong Dai hoc Hung Vuong","10.59775"
"39286","Euskaltzaindia","10.59866"
"39287","Saglik Bilimleri Fakültesi, Kastamonu University","10.59778"
"39288","Universidade do Estado do Rio Grande do Norte","10.31864"
"39288","Universidade do Estado do Rio Grande do Norte","10.59776"
"39288","Universidade do Estado do Rio Grande do Norte","10.22297"
"39288","Universidade do Estado do Rio Grande do Norte","10.33237"
"39288","Universidade do Estado do Rio Grande do Norte","10.25244"
"39289","Gençleri Evlendirme ve Mehir Vakfi","10.59777"
"39290","Institute of Medicine, Nepal","10.59779"
"39291","Institut Teknologi dan Pendidikan Markandeya Bali","10.59789"
"39292","Graduate Program in Philosophy, Faculty of Philosophy, Universidade Federal de Goiás","10.59780"
"39293","Sekolah Tinggi Agama Islam Kuningan","10.59784"
"39294","Revista de Epidemiologia e Saúde Pública","10.59788"
"39298","Center of Economic and Finance","10.59864"
"39302","Publishing House International Enterprise - DIGITAL COMMONS JOURNALS","10.59790"
"39303","University of Batna 1","10.59791"
"39312","ORAC Kiadó Kft.","10.59851"
"39314","Sekolah Tinggi Ilmu Kesehatan Hamzar Memben Lombok Timur","10.59802"
"39319","Editorial Notas Universitarias SA de CV","10.59868"
"39320","International Research Journal of Education and Technology","10.70127"
"39321","Assumption University","10.59865"
"39322","International institute for Middle East and Balkan studies - IFIMES","10.60073"
"39323","ISLA - Instituto Politécnico de Gestão e Tecnologia (ISLA-IPGT)","10.61282"
"39324","Associação de Colaboradores do Docomomo Brasil","10.59804"
"39325","Sekolah Tinggi Ilmu Ekonomi Tri Bhakti","10.59806"
"39326","Edutran Academic Publisher","10.59805"
"39329","Sekolah Tinggi Teknologi Bontang","10.59811"
"39330","CV. Gio Architect","10.59810"
"39331","Revista Social Fronteriza","10.59814"
"39332","Sekolah Tinggi Ilmu Komputer El Rahma","10.59812"
"39335","STRAND - Sustainable Urban Society Association","10.60152"
"39336","Lúa Ediciones 3.0 S.L.","10.60147"
"39337","National Hispanic Medical Association","10.59867"
"39338","National Council on Measurement in Education (NCME)","10.59863"
"39340","Sylwan","10.59879"
"39341","University of Liberal Arts Bangladesh","10.59817"
"39342","University of British Columbia Press","10.59962"
"39343","Vietnamese Society for Infectious Diseases","10.59873"
"39344","Bangladesh History Association","10.59815"
"39345","Fakultas Teknik dan Informatika, Universitas PGRI Mahadewa Indonesia","10.59819"
"39346","The Prosecutor General's Office of the RA","10.59821"
"39347","CV Widina Media Utama","10.59818"
"39348","Eminent Publication","10.63452"
"39348","Eminent Publication","10.59822"
"39349","Politeknik Pajajaran ICB Bandung","10.59820"
"39351","NAFEMS Ltd","10.59972"
"39352","Laboratorium Riset Ekonomi","10.59827"
"39353","Ibn Haldun University Faculty of Law","10.59831"
"39354","PT Arlisaka Madani Group","10.59823"
"39355","Surya Publication","10.59828"
"39356","Sekolah Tinggi Teologi Hagiasmos Mission Jakarta","10.59830"
"39357","Korean Administrative Law Association","10.59826"
"39358","Yixin Publisher","10.59825"
"39359","Sekolah Tinggi Ilmu Tarbiyah Muhammadiyah Bojonegoro","10.59829"
"39360","Instituto Mineiro de Gestão das Águas","10.59824"
"39362","Universitas Dian Nusantara","10.59832"
"39364","Vikramshila Research Pvt Ltd","10.59875"
"39365","Escuela de Posgrado de la Policía Nacional del Perú","10.59956"
"39366","Yayasan Relawan Sosial Ekonomi","10.59834"
"39367","Alerta Publishing House","10.59835"
"39368","Ekoloji ve Ekotoksikoloji Derneği","10.59838"
"39369","PT. Amirul Bangun Bangsa","10.59837"
"39370","Fakultas Syariah Institut Perguruan Tinggi Ilmu Al Qur'an Jakarta","10.59833"
"39371","Institut Teknologi dan Bisnis Kalla","10.59836"
"39372","Research Bridge Publisher","10.61108"
"39373","Middle East Technical University, Faculty of Economics and Administrative Sciences","10.60165"
"39374","Platform of International Eastern European Studies","10.59839"
"39375","Research Institute of Science, Technology and Art","10.59840"
"39376","Sekolah Tinggi Ilmu Kesehatan Ibnu Sina Ajibarang","10.59841"
"39377","Centro de Estudios Interdisciplinarios Uruguayos","10.59842"
"39378","Simo Excel PLT","10.59953"
"39379","Universidad Juan Agustín Maza","10.59872"
"39383","Hodeidah University","10.59846"
"39385","Sekolah Tinggi Pastoral Don Bosco Tomohon","10.59975"
"39386","Society of Anesthesiologists of Nepal","10.59847"
"39393","Societatea Romana de Hematologie","10.59854"
"39406","Asociacion Mexicana De Investigacion Interdisciplinaria A.C","10.59955"
"39407","Palestine Ahliya University","10.59994"
"39408","Department of English, Faculty of Arts and Letters, University of Santo Tomas","10.59960"
"39412","Institute of Social Sciences","10.59954"
"39413","Instituto de Higiene 56","10.59993"
"39414","Azerbaijan State Advanced Training Institute for Doctors named by A.Aliyev","10.61775"
"39415","Sekolah Tinggi Ilmu Kesehatan Hang Tuah Tanjungpinang","10.59870"
"39416","University of Chemical Technology and Metallurgy","10.59957"
"39417","Empowerment Through Law of the Common People","10.59871"
"39418","Activa19 Comunicaciones SL","10.61283"
"39420","Al-Saeeda University","10.59880"
"39422","Verbond der Belgische Beroepsverenigingen van Artsen-Specialisten","10.60047"
"39423","Hanoi University of Pharmacy","10.59882"
"39427","Doctoral Association of Eastern Africa (DAEA)","10.59952"
"39431","Perinatal Society of Nepal","10.59881"
"39432","Academician Abdulla Garayev Institute of Physiology","10.59883"
"39434","Hong Kong Prima Development Limited","10.61206"
"39435","Universidad Ricardo Palma, Rectorado","10.59885"
"39436","Ashraqt Publishing House","10.59961"
"39438","Evidence Journals","10.61505"
"39440","FAR Publishing Limited","10.59995"
"39441","Faculty of Economics and Administrative Sciences, Yozgat Bozok University","10.59886"
"39442","Saint-Petersburg Research Center of the Russian Academy of Science","10.59887"
"39443","PT Multitech Bintang Asia","10.59890"
"39444","Yayasan Sumber Daya Manusia Cerdas","10.59891"
"39445","CV ODIS Olah Data Integra Solusindo","10.59889"
"39446","Colecciﾃｳn La Fuente","10.59892"
"39448","Cardiotext Publishing, LLC","10.59990"
"39449","Agricultural Academy","10.61308"
"39450","Yayasan Al-Amin Qalbu","10.59896"
"39451","Prodi Ilmu Komunikasi, Universitas Nusa Cendana","10.59895"
"39452","Institut Kesehatan dan Bisnis Surabaya","10.59894"
"39454","Akademi Terapi Wicara","10.59898"
"39455","Pusat Sains Indonesia","10.59897"
"39456","Balai Besar Pelatihan Kesehatan Makassar","10.61354"
"39457","Department of Science Service, Thailand","10.60136"
"39458","Universidad Nacional Experimental Sur del Lago ""Jesús María Semprum"" (UNESUR)","10.59899"
"39459","Toplum ve Kültür Araştırmaları Derneği","10.59902"
"39460","Politeknik Seruyan","10.59900"
"39461","Forum Multimedia Publishing LLC","10.59958"
"39461","Forum Multimedia Publishing LLC","10.22203"
"39462","Akademia Jagiellońska w Toruniu","10.60026"
"39464","Singapore University of Technology and Design","10.59977"
"39465","Triumphant Heart International, Inc.","10.59959"
"39466","Lean Construction Institute","10.60164"
"39467","Dong A University","10.59907"
"39468","Kirikkale University Faculty of Law","10.59909"
"39469","Scientific Center of Mining Geology, Geoecology and Infrastructure Development of NAS of Ukraine","10.59911"
"39470","Korean Academy of Occupational Science","10.59910"
"39471","Institut Teknologi dan Bisnis Muhammadiyah Polewali Mandar","10.59903"
"39472","Society for Advancement of Viticulture and Enology","10.59904"
"39473","Waskita Dharma Malang College of Social and Political Sciences","10.59905"
"39474","Faculdade de Direito de Varginha","10.59906"
"39475","Limited Liability Company ""Institute of Chemistry and Engineering Ecology""","10.59980"
"39476","Sekolah Tinggi Agama Islam Siliwangi Bandung","10.59908"
"39477","Information Physics Institute","10.59973"
"39478","Poetophia & Science Corp.","10.59989"
"39479","University of Phayao","10.60045"
"39480","Vision for Scientific Research and Publishing LTD","10.59992"
"39481","Sárospataki Református Teológiai Akadémia","10.59914"
"39482","DAGANE Dunamenti Állatfajták Génmegőrző Nemzetközi Egyesülete","10.59913"
"39483","Magyar Geofizikusok Egyesülete","10.59912"
"39484","Nederlandse Vereniging voor Toxicologie","10.61833"
"39485","Terve Innova Pakistan Private Limited","10.59916"
"39486","University of Venda","10.59915"
"39487","Programa de Pós-Graduação em Estudos de Linguagem, Universidade Federal de Mato Grosso","10.59917"
"39488","University of Banja Luka, Faculty of Technology","10.59919"
"39489","Autoridad de Supervisión de la Seguridad Social de Corto Plazo","10.59918"
"39490","Sociedad Mexicana de Ingeniería Mecánica","10.59920"
"39491","Yayasan Insan Mulia Bima","10.59923"
"39492","Indo Consultan Energi","10.59921"
"39493","ADA University","10.60119"
"39495","Sustainable Development Policy Institute","10.59926"
"39496","Sigmund Freud Associação Psicanalítica","10.59927"
"39497","Universitas HKBP Nommensen Pematangsiantar","10.59925"
"39498","The International Society for eSports Studies","10.59924"
"39499","Department of AAV and Hemispheres, Institute of Mediterranean and Oriental Cultures, PAS","10.60018"
"39500","Kosova College of Surgeons","10.59928"
"39502","Asamblea de Madrid","10.59991"
"39504","Asian Conference on Clinical Pharmacy","10.59931"
"39505","Türk-Alman Üniversitesi","10.59933"
"39506","Burdur Mehmet Akif Ersoy University Faculty of Theology","10.59932"
"39507","The Korean Church Education - Welfare Practice Academics","10.59930"
"39508","Universidad Eclesiástica San Dámaso","10.60098"
"39509","Ikatan Mahasiswa Pendidikan Luar Sekolah","10.59935"
"39511","Congo Research Papers Publisher","10.59937"
"39512","The Malaysian Association of Consumer and Family Economics","10.60016"
"39515","socialnet GmbH","10.60049"
"39516","Homoeopathic Chronicles","10.59939"
"39517","Journal of Information Systems and Management Research","10.59940"
"39518","National Academy of Education named after I. Altynsarin","10.59941"
"39520","NASK National Research Institute","10.60097"
"39522","Sekolah Tinggi Agama Islam Darul Ulum Banyuwangi","10.59943"
"39523","Ikatan Fisioterapi Indonesia Cabang Kota Bekasi","10.59946"
"39524","Yayasan Azhar Amanaa Yogyakarta","10.59944"
"39525","PT General Software","10.59945"
"39526","Sekolah Tinggi Teologi Kerusso Indonesia","10.59947"
"39527","University of South Carolina Press","10.61162"
"39527","University of South Carolina Press","10.48172"
"39528","European Consortium for Political Research","10.61675"
"39529","Shafi Science Center Ltd","10.60078"
"39530","Teleioteti","10.60080"
"39543","Australian and New Zealand College of Anaesthetists","10.60115"
"39545","Institut Teknologi Sumatera","10.60105"
"39551","Universitas Sumatera Barat","10.59963"
"39552","Harrisburg University of Science and Technology","10.59964"
"39553","Yerevan Branch, Plekhanov Russian University of Economics","10.61546"
"39554","Garden City Premier Business School","10.60089"
"39555","Stacks Journal","10.60102"
"39556","Redd Fish Restoration Society","10.61550"
"39557","Sekolah Tinggi Ilmu Kesehatan Buleleng","10.59969"
"39558","Kalimasada Group","10.59966"
"39559","Pusat Penelitian dan Pengabdian kepada Masyarakat Institut Teknologi Keling Kumang Sekadau","10.59967"
"39560","Prodi Arsitektur Sekolah Tinggi Teknologi Cirebon","10.59970"
"39561","Nasir Al-Kutub Indonesia","10.59965"
"39562","Sekolah Tinggi Ilmu Ekonomi Galileo Batam","10.59968"
"39563","PT Maju Malaqbi Makkarana","10.59971"
"39564","Escuela Superior de Guerra del Ejército del Peru","10.60029"
"39565","Dr. Ken Institute of Academic Development and Promotion","10.60027"
"39566","Emergentes - Revista Científica","10.60112"
"39568","M. Auyezov South Kazakhstan University Republican Scientific Journal ""Qazaqtaný""","10.60120"
"39570","Yayasan Jakarta Edukasi Penelitian dan Ilmu Pengetahuan","10.59976"
"39573","Faculdade Herrero","10.59974"
"39574","Moc Media","10.60075"
"39575","Ecoe Ediciones S. A. S.","10.59979"
"39576","Universitas Medika Suherman","10.59981"
"39577","Society for AgroEnvironmental Sustainability","10.59983"
"39578","European University of Armenia Foundation","10.59982"
"39579","Ulyanovsk State Technical University","10.61527"
"39580","SCC Press Limited","10.59978"
"39584","Sekretariat Badan Litbang dan Diklat Kementerian Agama","10.59985"
"39584","Sekretariat Badan Litbang dan Diklat Kementerian Agama","10.47655"
"39587","Medicolegal Association of Maharashtra","10.59988"
"39588","Sekolah Tinggi Ilmu Agama Buddha Jinarakkhita Lampung","10.60046"
"39589","Fundación Pharmaceutical Care España","10.60103"
"39590","Linguistic Society of Belgium","10.61430"
"39591","Thailand Nursing and Midwifery Council","10.60099"
"39597","Viet Nam University of Traditional Medicine","10.60117"
"39600","Research Center for Social Sciences and Education, University of Santo Tomas","10.61072"
"39601","CV Global Research Publication","10.59996"
"39602","Politeknik Negeri Fakfak","10.60000"
"39603","Fakultas Seni Pertunjukan, Institut Seni Indonesia Denpasar","10.59997"
"39604","Centro de Estudios Interdisciplinarios Latinoamericanos","10.59999"
"39605","Erzincan Binali Yildirim Üniversitesi Hukuk Fakültesi","10.60002"
"39606","Centro de Letras e Artes - Universidade Federal do Rio de Janeiro","10.60001"
"39607","Global Water Partnership South Asia","10.60003"
"39608","Seton Hall University School of Law","10.60095"
"39609","Centro de Investigación Científica e Innovación Académica Profesional","10.60100"
"39610","CV Buana Prisma Sejahtera","10.60012"
"39611","Akademi Akuntansi Effendiharahap","10.60006"
"39612","Generasi Intelektual Digital","10.60005"
"39613","Nueva Ecija University of Science and Technology","10.60008"
"39614","Yayasan Pelita Nusa Tenggara","10.60004"
"39615","Shri Shivaji College Publication Chikhli","10.60013"
"39616","Sekolah Tinggi Katolik Santo Yakobus Merauke","10.60011"
"39617","Sekolah Tinggi Ilmu Kesehatan Salsabila Serang","10.60010"
"39618","Sekolah Tinggi Ilmu Ekonomi Enam Enam Kendari","10.60009"
"39619","Instituto Nacional de Medicina Legal y Ciencias Forenses","10.60007"
"39621","Eburon Academic Publishers","10.60116"
"39622","Association for the Study of Literature, Environment & Culture Australia & New Zealand","10.60162"
"39623","Ghana College of Physicians and Surgeons","10.60014"
"39627","Hospital Universitário Getulio Vargas","10.60104"
"39631","Instituut voor Orale en MaxilloFaciale Chirurgie Onderwijs en Training","10.60121"
"39632","Rajamangala University of Technology Thanyaburi","10.60101"
"39633","Pusat Penerbit LPPM, STIE Ganesha","10.60023"
"39634","Synto Institut","10.60021"
"39635","Centr for Sustainable Development","10.60022"
"39637","Osmylus Scientific Publishers","10.60024"
"39638","Publishing House LOGOS (LOGOS-PRESS LLC.)","10.60025"
"39642","Aksara Indo Rajawali","10.60036"
"39643","Faculdade Arnaldo Janssen","10.60033"
"39644","Pasca Sarjana Universitas Ekasakti","10.60034"
"39645","STIE IBMT Surabaya","10.60031"
"39646","The Korean Innovation Industry Society (KIIS)","10.60032"
"39647","Fundación Avanza","10.60096"
"39648","Sociedad Peruana de Oncología Médica del Perú","10.69482"
"39649","Universiti Teknologi PETRONAS","10.61762"
"39651","Qualitative Research Association of Malaysia","10.61211"
"39653","Politechnika Warszawska - Warsaw University of Technology","10.61089"
"39654","Információs Társadalomért Alapítvány","10.60030"
"39658","Instituição Educacional Atibaiense Ltda.","10.60035"
"39661","Charter Services New York d/b/a Journal of Orthopaedic Experience and Innovation","10.60118"
"39662","International Journal of Private Higher Education","10.60166"
"39663","MKK Publication","10.60151"
"39664","Fundacja Pro Medicina","10.7365"
"39666","Vietnamese Society of Otorhinolaryngology","10.60137"
"39667","Arab Open University","10.60149"
"39668","Akademi Pariwisata NHI Bandung","10.60038"
"39669","Society for Regenerative Medicine","10.60043"
"39671","Korean Association of Sandplay Therapy","10.60039"
"39672","Yayasan Daarul Qimmah Gorontalo","10.60040"
"39674","Veloxsci Publishing Inc.","10.60150"
"39677","International Institute of Advance Research","10.60044"
"39679","Kilau Publishing","10.60041"
"39683","Sekolah Tinggi Ilmu Kesehatan Husada Jombang","10.60050"
"39685","Hebron University","10.60138"
"39690","Health Science Udinus","10.60074"
"39691","PT. Inovasi Teknologi Komputer","10.60076"
"39692","Yayasan Pendidikan Bukhari Dwi Muslim","10.60079"
"39696","Sports Science & Health Advances","10.60081"
"39697","Osgoode Hall Law School, York University","10.60082"
"39698","PT. Heca Sentra Analitika","10.60084"
"39699","PT. Seulanga System Publisher","10.60083"
"39700","Fundación Enseña Ecuador","10.60085"
"39702","Awawei International Ltd","10.60088"
"39703","Olusegun Agagu University of Science and Technology","10.61281"
"39704","Nepal Paediatric Society","10.60086"
"39705","Open Knowledge","10.60087"
"39706","Book Saga Publications","10.60148"
"39707","International Journal of Advanced Research and Publications","10.61207"
"39708","Universidad Nacional de Oriente","10.62349"
"39710","Faculty of Economics and Business, Universitas Klabat","10.60090"
"39711","The Korean Women Economists Association","10.60092"
"39712","Journal of Innovations in Civil Engineering and Technology","10.60093"
"39713","Universidad Nacional de Cañete","10.60091"
"39714","Sociedad Venezolana de Radiología e Imagenología Dentomaxilofacial","10.60094"
"39727","Colegio Oficial de Enfermeria de Madrid","10.60108"
"39728","Muş Alparslan Üniversitesi Eğitim Fakültesi","10.60107"
"39729","Integrare ICcor","10.60109"
"39730","Medical Academic Foundation","10.60110"
"39731","Instituto de Geociências IGEO/UFBA","10.60111"
"39732","Sociedade Brasileira de Psicanálise de Porto Alegre (SBPdePA)","10.60106"
"39733","Associação Brasileira de Terapia Familiar","10.60114"
"39734","Escuela Nacional de Ingeniería Pesquera","10.60113"
"39738","Tribunal Electoral de Panamá","10.61311"
"39745","Akwa Ibom State University","10.61090"
"39746","Beewolf Press Limited","10.24043"
"39746","Beewolf Press Limited","10.20958"
"39747","Combinatorial Press","10.61091"
"39749","Adom D Publication","10.60129"
"39750","Badan Penelitian dan Pengembangan Daerah Kabupaten Bangkalan","10.60128"
"39751","Academic Research and Publishing U.G.","10.61093"
"39752","Sekolah Tinggi Pastoral Santu Sirilus Ruteng","10.60130"
"39753","Sialkot Medical College, Sialkot","10.60127"
"39754","Lumbung Pare Cendekia","10.60126"
"39755","Faculty of Law, Ivane Javakhishvili Tbilisi State University","10.60131"
"39756","Global Institute for Music Research","10.61629"
"39757","College of Veterinary Medicine, University of Diyala","10.71375"
"39758","Edu Berkah Khatulistiwa","10.60132"
"39759","Institute for Education (Bucharest)","10.61071"
"39760","Univerziteta MB, Belgrade","10.61837"
"39761","Yayasan Dakwah Islamiah Malaysia","10.61465"
"39762","Introspective Arts LLC","10.61073"
"39763","Sekolah Tinggi Ilmu Al Qur’an Miftahul Huda Rawalo","10.64341"
"39764","Asociatia Culturala A. Philippide","10.60133"
"39765","Humanities and Meditation Research Institute","10.60140"
"39766","Ghalib University, Kabul Branch","10.60141"
"39771","Association for Project Management","10.61175"
"39772","Werkstücke","10.60135"
"39774","Kalam Institute of Health Technology","10.60142"
"39775","Alliance University","10.60143"
"39776","CV. Central Publisher","10.60145"
"39777","Sekolah Tinggi Teologi Adhi Wacana Surabaya","10.60146"
"39778","Universidade Federal de Lavras","10.60144"
"39784","Astrakhan State Medical University","10.17021"
"39785","Akademie für Öffentliches Gesundheitswesen in Düsseldorf","10.61163"
"39786","CV Tirta Pustaka Press","10.60153"
"39787","Wyższa Szkoła Ekonomii i Informatyki w Krakowie","10.60154"
"39789","Fakultas Teologi - Universitas Kristen Artha Wacana","10.60157"
"39790","Kriterium","10.60156"
"39791","Tecnológico Nacional de México/Instituto Tecnológico del Valle de Oaxaca","10.60158"
"39793","INTI International University","10.61453"
"39794","Université Alassane Ouattara","10.61537"
"39795","Research Network for the Study of Esoteric Practices","10.61149"
"39796","Berger Scientific Press Limited","10.61187"
"39797","International Atomic Energy Agency","10.61092"
"39799","King Salman Global Academy for the Arabic Language","10.60161"
"39800","Al Nasser University","10.60160"
"39801","Saudi Journal of Psychological Counseling","10.60159"
"39802","Palestinian Educators Association","10.69867"
"39803","Türk Kültürü Açisindan Haci Bektas-i Veli Arastirmalari Uygulama ve Arastirma Merkezi","10.60163"
"39806","Center for Continuous Development of Professional Mastery of Educational Workers","10.61077"
"39808","Citi University","10.60167"
"39809","Sekolah Tinggi Teologi Sunergeo Banten","10.61068"
"39810","Marwah Rakyat Indragiri Hilir","10.61069"
"39815","KGAOU DPO ""Khabarovsk Regional Institute for Education Development""","10.61103"
"39816","Zentime Publishing Corporation Limited","10.61189"
"39818","Institut Pemerintahan Dalam Negeri Kampus Sulawesi Selatan","10.61076"
"39819","Kazakh Scientific Center of Dermatology and Infectious Diseases","10.61075"
"39820","Sociedade Brasileira de Educação Matemática - Regional Matogrosso","10.61074"
"39822","Czech Orthodontic Society","10.61110"
"39823","JEMA Institut (Yayasan Amal Shaleh Jember Indonesia)","10.61079"
"39824","Faculty of Infrastructure Planning, Universitas Pertamina","10.61078"
"39825","Scientific Publishers (India)","10.61080"
"39826","Universidad Regional Autónoma de los Andes","10.61154"
"39827","Azerbaijan Technical University","10.61413"
"39829","Asociación Argentina de Retórica","10.61146"
"39830","Kinetic Editorial - Kinetic Performance, S.L.","10.61486"
"39832","Amsterdam Museum","10.61299"
"39833","Namangan Muhandislik Texnologiya Instituti","10.61151"
"39834","9VOM","10.61081"
"39835","Forum Kajian dan Penelitian Hukum Fakultas Hukum Universitas Brawijaya","10.61084"
"39836","Haka Vyza Media","10.61083"
"39837","Editora Acadêmica do Brasil","10.61085"
"39839","Sekolah Tinggi Ilmu Tarbiyah Al-Ittihadiyah Labuhan Batu Utara Sumatera Utara","10.61082"
"39840","Istanbul Gedik University","10.61150"
"39841","Sekolah Tinggi Ilmu Ushuluddin Darul Hikmah","10.61086"
"39842","Sekolah Tinggi Agama Islam Luqman Al Hakim Surabaya","10.61088"
"39843","International Science Culture and Sports Association","10.61087"
"39849","Sekolah Tinggi Agama Islam Ibnu Rusyd Kotabumi","10.61094"
"39850","European Humanities University","10.61095"
"39851","Coshare Academic Press Company Limited","10.61109"
"39852","Apex Publishing","10.61186"
"39853","Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional","10.61174"
"39854","Academia Diplomática del Perú Javier Pérez de Cuéllar","10.61249"
"39856","Dr Sriram Publications","10.61096"
"39857","Aditum Publishing LLC","10.61148"
"39859","Universidad Técnica de Cotopaxi","10.61236"
"39860","Irish Association for Economic Geology","10.61153"
"39861","Asian Productivity Organization","10.61145"
"39862","University of Science and Technology of Southern Philippines","10.61310"
"39863","Deepology Lab","10.61185"
"39864","Academy of Financial Services","10.61190"
"39865","Orange Sparkle Ball","10.61152"
"39866","PT. Berbagi Teknologi Semesta","10.61098"
"39867","Coleg Cymraeg Cenedlaethol","10.61257"
"39868","Individual entrepreneur Bayakhunova Leyla Bakirovna","10.61102"
"39869","PT. Literasi Sains Nusantara","10.61100"
"39871","Lembaga Edukasi Ilmiah Indonesia","10.61099"
"39872","Research Forum India","10.61101"
"39873","Państwowy Fundusz Rehabilitacji Osób Niepełnosprawnych","10.61531"
"39876","Nallamuthu Gounder Mahalingam College","10.63300"
"39877","Journal of Innovative Engineering and Natural Science","10.61112"
"39878","Association of Pediatric Specialization Academy","10.61107"
"39881","Sekolah Tinggi Ekonomi Islam SEBI","10.61111"
"39882","Psychopedia","10.61113"
"39883","Yayasan Lentera Avanya Nagari","10.61105"
"39884","CV. Jala Berkat Abadi","10.61106"
"39885","Yayasan Pendidikan Dzurriyatul Quran","10.61104"
"39887","International Test and Evaluation Association","10.61278"
"39889","Himalayan Pharmacy Institute","10.61114"
"39890","Chongqing Normal University","10.61208"
"39891","Dean & Francis Press","10.61173"
"39893","Cendekia Muda Kreatif Indonesia","10.61116"
"39894","Instituto Tecnológico de Milpa Alta","10.61117"
"39895","Pod Editora","10.61118"
"39896","Universidad Internacional San Isidro Labrador","10.61285"
"39897","Pragati Foundation","10.61120"
"39898","Jurusan Teknologi Produksi Pertanian, Politeknik Pertanian Negeri Pangkajene","10.61119"
"39899","Lembaga Bantuan Hukum Dan Studi Publik Perempuan Dan Anak","10.61121"
"39900","KIST Medical College and Teaching Hospital","10.61122"
"39901","Buddhist and Pali University of Sri Lanka","10.61123"
"39902","Nigerian Dental Association","10.61172"
"39903","The Korean Association of University Museums","10.61130"
"39904","PT Cendekia Edukasi Nusantara","10.61128"
"39905","PT Berkah Tematik Mandiri","10.61124"
"39906","Sekolah Tinggi Ilmu Kesehatan Husada Gemilang","10.61129"
"39907","Sekolah Tinggi Ilmu Kesehatan Darmais Padangsidimpuan","10.61125"
"39908","Faculty of Economics and Administrative Sciences, Izmir Democracy University","10.61127"
"39909","Asosiasi Riset Ilmu Manajemen dan Bisnis Indonesia","10.61132"
"39910","Center for Digital Culture Studies","10.61126"
"39911","Cultural Convergence Society","10.61131"
"39912","Ankara University, Journal of Oriental Language","10.61134"
